,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
1997-09-30 12:00:00,-64.3257,-62.8802,-63.296,-63.8265,-63.2629,-64.298,-64.6458,-64.4646,-64.7549,-64.8559,-66.4992,-63.8334,-63.3188,-69.8378,-65.7885,-67.5449,-68.6655,-63.7482,-69.4017,-62.5661,-61.2619,-69.5509,-63.7873,-64.4548,-67.5268,-68.3556,-60.6582,-64.3304,-65.5121,-64.7127,-64.1024,-66.8947,-69.5015,-63.6968,-64.3598,-68.8178,-64.4642,-68.7282,-68.7956,-65.2012,-65.9453,-63.6841,-63.7504,-64.0858,-64.1371,-67.5246,-64.0259,-68.9579,-64.0379,-64.7676,-62.4824,-64.2905,-63.4689,-64.6334,-69.7291,-61.129,-68.4689,-63.821,-64.9505,-69.4238,-64.8049,-64.3126,-69.518,-64.1513,-63.827,-65.5124,-63.2809,-64.303,-62.6026,-69.7136,-70.4811,-69.8468,-65.4478,-64.3202,-65.8048,-64.9331,-65.8443,-64.1298,-69.223,-65.8178,-69.0516,-64.5947,-64.3155,-64.4059,-68.7942,-63.5819,-63.6016,-65.817,-66.3815,-64.2584,-67.5374,-63.4592,-65.5471,-69.0898,-67.7321,-68.2748,-64.2663,-64.3051,-64.2281,-64.4124,-68.6466,-68.7443,-64.6387,-69.8753,-66.9758,-65.4979,-64.6637,-66.958,-67.0103,-65.4742,-64.6985
1997-10-10 12:00:00,-64.12877753688733,-62.71290951856177,-63.11568580073819,-63.645757685446405,-63.08258580073819,-64.09837879157708,-64.44887753688732,-64.28152766898458,-64.56442440522174,-64.65538480911401,-66.28362361931258,-63.65262278631728,-63.138485800738195,-69.64185608819437,-65.5703537256417,-67.33793728913611,-68.4631029061586,-63.568922811706756,-69.20575608819438,-62.393874463123495,-61.098282630179774,-69.35495608819438,-63.60698580073819,-64.26809089011135,-67.3198372891361,-68.15320290615858,-60.66740964779199,-64.129884809114,-65.30097450363799,-64.52962766898457,-63.91569089011136,-66.67912361931258,-69.30555608819438,-63.516022786317286,-64.15928480911401,-68.61540290615861,-64.28112766898458,-68.5258029061586,-68.59320290615858,-64.99007450363798,-65.73887396823328,-63.503322786317284,-63.56962278631728,-63.89909089011135,-63.93747879157708,-67.30857983561512,-63.83919089011135,-68.7555029061586,-63.840977536887316,-64.57712440522174,-62.30517057965175,-64.08998480911401,-63.286750121027644,-64.43647753688732,-69.53315608819439,-60.96538263017978,-68.2665029061586,-63.638850121027644,-64.74998480911403,-69.22785608819437,-64.60797753688733,-64.11478915855828,-69.32205608819439,-63.96459089011135,-63.64622278631728,-65.30127450363798,-63.100585800738195,-64.102484809114,-62.43037446312349,-69.51765608819439,-70.29561237411137,-69.65085608819439,-65.23667450363799,-64.119684809114,-65.5866537256417,-64.73617753688733,-65.6261537256417,-63.94309089011135,-69.02705608819439,-65.5996537256417,-68.85565608819438,-64.39935386248895,-64.114984809114,-64.20808915855827,-68.59180290615859,-63.40262281170675,-63.422322811706756,-65.59885372564169,-66.16592361931258,-64.057884809114,-67.32137983561513,-63.27705012102765,-65.33029881917123,-68.89385608819438,-67.52513728913611,-68.0724029061586,-64.065784809114,-64.104584809114,-64.02847879157707,-64.21188480911403,-68.44420290615861,-68.54190290615858,-64.438184809114,-69.67935608819438,-66.76022361931258,-65.28677450363799,-64.46677753688734,-66.74242361931258,-66.79427983561513,-65.2580662324334,-64.50157753688732
1997-10-20 12:00:00,-63.711683621778995,-62.36397771521153,-62.721804961716074,-63.26794566531339,-62.68870496171607,-63.6834475219205,-64.03178362177898,-63.880253862166775,-64.15398915706295,-64.23443784189871,-65.83267779513812,-63.26003241861931,-62.74460496171608,-69.24469952423524,-65.1223925734598,-66.90634456703894,-68.04670128261277,-63.197959260550384,-68.80859952423526,-62.01762540266009,-60.747221197981276,-68.95779952423526,-63.21310496171607,-63.86233145912966,-66.88824456703894,-67.73680128261277,-60.756637516082456,-63.7089378418987,-64.85877722500847,-64.12835386216676,-63.51541514046241,-66.22817779513812,-68.90839952423525,-63.123432418619316,-63.738337841898705,-68.1990012826128,-63.879853862166776,-68.1094012826128,-68.17680128261277,-64.55877755528032,-65.30206127768317,-63.110732418619314,-63.17703241861931,-63.498815140462405,-63.535575511629176,-66.86189392078069,-63.4389151404624,-68.33910128261279,-63.43669290545155,-64.16668915706295,-62.10653550917534,-63.66903784189871,-62.90231817053031,-64.01938362177899,-69.13599952423526,-60.798419586318126,-67.85010128261278,-63.25963053647587,-64.32903784189871,-68.83069952423526,-64.190883621779,-63.71216918661942,-68.92489952423526,-63.564315140462405,-63.25363241861931,-64.85907722500845,-62.70670496171607,-63.6815378418987,-62.054125402660084,-69.12049952423526,-69.92316769522675,-69.25369952423526,-64.79447722500846,-63.6987378418987,-65.1386925734598,-64.31882329744535,-65.17819257345981,-63.54281514046241,-68.62989952423526,-65.15169257345981,-68.44570764668434,-64.01350489150178,-63.694037841898705,-63.81227389411548,-68.17540128261277,-63.031659260550384,-63.05135926055039,-65.1508925734598,-65.71497779513811,-63.6369378418987,-66.8746939207807,-62.89261817053031,-64.89410759377678,-68.48390764668436,-67.09354456703895,-67.65600128261278,-63.64995955699436,-63.6836378418987,-63.61354752192049,-63.79093784189872,-68.02780128261278,-68.12550128261276,-64.0172378418987,-69.28219952423525,-66.30927779513813,-64.84457722500846,-64.04968362177901,-66.29147779513812,-66.34289022774321,-64.81211758704323,-64.08448362177899
1997-10-30 12:00:00,-63.28155496883162,-62.00069507138752,-62.48373289708072,-62.87918959687085,-62.450876455134626,-63.271067755107424,-63.59144071778768,-63.44501838055725,-63.7140698503019,-63.79869600433574,-65.3669216928677,-62.83640611058878,-62.50752088639841,-68.84227421992821,-64.6680172220038,-66.45113469196806,-67.61869222320394,-62.81458653482414,-68.39338234237732,-61.60957835548629,-60.56243858176155,-68.54258234237732,-62.785971682195466,-63.42971449827632,-66.43303469196806,-67.29816674167508,-60.874582898835435,-63.28622399404441,-64.4075339907453,-63.69195091056203,-63.088281860941805,-65.75743890816405,-68.49318234237731,-62.70078392336656,-63.3105438972463,-67.77099222320396,-63.4480857466041,-67.68139222320394,-67.74879222320392,-64.11817432695533,-64.84128796011639,-62.687106110588786,-62.753406110588784,-63.0716818609418,-63.13101136857922,-66.39585872684411,-63.011781860941795,-67.91109222320394,-63.02196856880537,-63.726769850301885,-62.05957563518655,-63.24632399404442,-62.50552196542099,-63.57904071778768,-68.73357421992823,-60.7919266423241,-67.41146674167508,-62.865491125317035,-63.88817428924009,-68.41548234237732,-63.75028039345402,-63.321137984577845,-68.51492514731433,-63.1371818609418,-62.83000611058878,-64.4078339907453,-62.47531927332269,-63.25882399404441,-61.64607835548629,-68.71807421992823,-69.538511564888,-68.854787794739,-64.3432339907453,-63.27094389724629,-64.67906281781266,-63.87795974478673,-64.71856281781267,-63.115681860941805,-68.21468234237732,-64.6973172220038,-68.01769858727549,-63.63249922454952,-63.26624389724629,-63.42804739956998,-67.74739222320393,-62.64828653482415,-62.67345082614284,-64.69126281781267,-65.2492216928677,-63.209143897246285,-66.40865872684412,-62.495821965420994,-64.46990841871396,-68.05589858727552,-66.64428454457239,-67.21736674167508,-63.23236742423572,-63.25584389724629,-63.19595538916185,-63.36314389724631,-67.59979222320395,-67.69749222320391,-63.57637428924008,-68.87977421992822,-65.83853890816405,-64.3933339907453,-63.6093407177877,-65.82073890816405,-65.87215134076914,-64.366992647986,-63.64414071778768
1997-11-09 12:00:00,-62.86164056692819,-61.641912112745814,-62.42667613536075,-62.5016265479938,-62.394421115637286,-62.87692834394859,-63.1613120648403,-63.01095036894293,-63.28327485568388,-63.3811038715771,-64.90614837530094,-62.57969568445427,-62.4528995876542,-68.43229984300729,-64.23335734432924,-65.98997496429286,-67.18005768226624,-62.44125885004901,-67.97061608790548,-61.38813676965568,-60.56252714077851,-68.11981608790548,-62.529008887289756,-63.002581218755715,-65.97187496429285,-66.84890671920851,-60.927921200140666,-62.88165985099445,-63.96719108675399,-63.256715428952496,-62.66290206716625,-65.29168280589363,-68.07041608790547,-62.28592505854217,-62.89581956060012,-67.33235768226626,-63.0209524670835,-67.24275768226624,-67.31015768226622,-63.67731077429669,-64.39088715607576,-62.27126943298663,-62.337569432986626,-62.6445485814212,-62.72644722552926,-65.92511983987004,-62.58464858142119,-67.47245768226624,-62.60724423215918,-63.295974855683866,-62.008506902345545,-62.84175985099446,-62.11649369825231,-63.1489120648403,-68.31835703807029,-60.603268924479785,-66.96220671920852,-62.47834980048008,-63.460380344587676,-67.99271608790548,-63.322486448801605,-62.94869384148898,-68.09740169777952,-62.711802067166246,-62.414169432986625,-63.967491086753995,-62.43453681356893,-62.85425985099445,-61.42397426130283,-68.30285703807029,-69.14311341020249,-68.44832699262884,-63.90289108675399,-62.85621956060011,-64.23914853594697,-63.450165800134315,-64.27343787875544,-62.69030206716624,-67.79191608790548,-64.26265734432924,-67.58968952786664,-63.261313390558335,-62.85659965739823,-63.05560325648111,-67.30875768226623,-62.27495885004902,-62.305587432686394,-64.25134853594696,-64.78844837530093,-62.794419560600105,-65.93791983987005,-62.10679369825232,-64.06709486521575,-67.62788952786667,-66.18907466950151,-66.76810671920852,-62.827803281185766,-62.84619965739823,-62.7913912461119,-62.95349965739825,-67.16115768226625,-67.2588576822662,-63.148580344587664,-68.46455703807028,-65.37278280589364,-63.95299108675399,-63.17921206484033,-65.35498280589364,-65.40639523849872,-63.936372525518685,-63.2140120648403
1997-11-19 12:00:00,-62.63275426466992,-61.47079809972566,-62.37575308393626,-62.29491528453238,-62.34405028929537,-62.66135658555136,-62.943819077874785,-62.79275521814164,-63.049995699332605,-63.155847399130714,-64.49944251179573,-62.49837307147415,-62.404210836057665,-68.05547655430075,-64.01337806405438,-65.57113700502961,-66.77228128435516,-62.23949299669133,-67.58285170500656,-61.38545400094069,-60.564786472755046,-67.74299279919893,-62.45072053127705,-62.78776186004327,-65.55303700502961,-66.43474530117068,-60.96465749856882,-62.64936063634237,-63.73973341729333,-63.03844666629787,-62.42254473218243,-64.8737225380062,-67.69359279919894,-62.048104777173236,-62.65910683859933,-66.92458128435518,-62.80606401863657,-66.83498128435517,-66.90238128435514,-63.450234196810314,-63.99455380609671,-62.034500534386,-62.10099905537589,-62.42313944090807,-62.508626487208474,-65.50217678727896,-62.363271562974816,-67.06468128435516,-62.37633001462272,-63.0640089581441,-61.96841556972322,-62.61146642026859,-61.90665828880185,-62.931527556066534,-67.93629094442673,-60.43018066032656,-66.54804530117069,-62.27120981828134,-63.246397131515465,-67.60495170500656,-63.10850876791406,-62.74515987996075,-67.72057840907297,-62.473590335425385,-62.17932650569417,-63.740052533535355,-62.39848325184397,-62.62560166850288,-61.416899018248166,-67.92079094442673,-68.79021353242887,-68.0715037039223,-63.675426407382,-62.62327188343932,-64.01647735850474,-63.23626092175639,-64.04571070153465,-62.45296919328211,-67.40415170500657,-64.03961543198034,-67.1966823400307,-63.08055349171667,-62.629903337377065,-62.85825023591741,-66.90098128435515,-62.077663422334574,-62.108403330371196,-64.02756102204368,-64.38174251179574,-62.56400579980827,-65.51497678727897,-61.90077031698333,-63.86002846624235,-67.23488234003074,-65.76896339885936,-66.35394530117068,-62.60366462875151,-62.6223026307063,-62.567603852479145,-62.729822216123246,-66.75338128435517,-66.85108128435513,-62.934529152816616,-68.07903737874088,-64.95482253800621,-63.724693006567065,-62.962395333838465,-64.93702253800622,-64.9877504842897,-63.70275439799373,-62.995198346142
1997-11-29 12:00:00,-62.59236181998132,-61.4717481919045,-62.33916038738076,-62.24849472038539,-62.307852236619844,-62.62030681663899,-62.91598629592111,-62.773494904985284,-63.00962495750363,-63.113764556482636,-64.14680410235212,-62.424835245981,-62.3692132064855,-67.71935342642249,-63.98742142968586,-65.19462081417832,-66.3996034908728,-62.20171861768798,-67.22484638874356,-61.414876073178434,-60.57591736087354,-67.3959285771283,-62.380981836867875,-62.76979628668256,-65.17652081417832,-66.05568248756157,-61.008418918332694,-62.59004320875618,-63.72515701576668,-63.033604223239976,-62.35966495461817,-64.50982972418035,-67.3465285771283,-61.979549505215104,-62.60110829253699,-66.55190349087283,-62.789024387196676,-66.46230349087281,-66.52970349087279,-63.43631265078703,-63.79833277720932,-61.96825721934661,-62.035182884747535,-62.40059208907446,-62.475652269617825,-65.12702956907087,-62.340821274389256,-66.69838851099956,-62.32832675597574,-63.02527658252286,-61.93277792039025,-62.55626336397728,-61.881961195717146,-62.90046743245144,-67.58922672235609,-60.45397850369639,-66.16898248756158,-62.235786229481704,-63.23252500686428,-67.24694638874355,-63.094638073317,-62.71362261704149,-67.37351418700234,-62.416411178940095,-62.117252201429565,-63.725573886495376,-62.3724997708269,-62.57371566608248,-61.43898364903898,-67.57372672235608,-68.47118082665999,-67.73538057604404,-63.659191678285424,-62.572918829024466,-63.986577706750104,-63.222499950578175,-64.015956147682,-62.39809482155189,-67.04614638874355,-64.0091857786421,-66.8386770237677,-63.07697434678915,-62.5819664200004,-62.83575622291301,-66.5283034908728,-62.04395467220011,-62.08100218770826,-63.996066351671644,-64.02910410235211,-62.51873147221543,-65.1391450827493,-61.883207115895175,-63.83550819305614,-66.87687702376773,-65.39117389662916,-65.97488248756157,-62.560844058139374,-62.57996374332335,-62.534858913449455,-62.687918865304106,-66.38070349087282,-66.47840349087278,-62.912853397310435,-67.73946068517677,-64.58948505952559,-63.70759661348539,-62.943119828508486,-64.57312972418036,-64.62172851948748,-63.66673938719669,-62.974936900051596
1997-12-09 12:00:00,-62.5494481259192,-61.46383870471207,-62.30269338816255,-62.19736045813224,-62.27178635451304,-62.575170641221256,-62.874770082668455,-62.73775937631767,-62.973715857824246,-63.07548650922918,-63.7941656929085,-62.351598556703,-62.33436488646271,-67.37228920435184,-63.957742589112314,-64.81810462332703,-66.02430484519867,-62.167920605617276,-66.86684107248054,-61.431762635918666,-60.59702784655065,-67.03792326086528,-62.31124636650013,-62.73676268693579,-64.80000462332703,-65.68038384188743,-61.04282899913015,-62.53141396148784,-63.710547439338484,-63.02639631983216,-62.2910234819378,-64.15719131473672,-66.98852326086528,-61.91338261720043,-62.54378317789037,-66.1766048451987,-62.75794030351833,-66.08700484519868,-66.15440484519866,-63.42172865740466,-63.7608713993099,-61.90453192052772,-61.96862502001561,-62.371306429240434,-62.44077218449227,-64.75119786454118,-62.31166405494741,-66.32947488545219,-62.279405082834295,-62.99002775251808,-61.89794560271924,-62.50185113582352,-61.87427832334567,-62.852940879846756,-67.23122140609308,-60.48065932255729,-65.79368384188744,-62.199056698035754,-63.21799516287174,-66.88894107248053,-63.080099990009614,-62.686195951369534,-67.01550887073932,-62.35486047791448,-62.05472288298199,-63.71112291690958,-62.34670118833776,-62.522667240240146,-61.44991742064816,-67.21572140609307,-68.14351701598399,-67.3883163539734,-63.64128940418529,-62.5233548688668,-63.95579301878047,-63.20803573330393,-63.981346429901386,-62.33939027291537,-66.68814107248055,-63.974268788029605,-66.47390712676662,-63.06235851832488,-62.534893070331094,-62.81278952098171,-66.15300484519867,-62.00784817286082,-62.058004924457684,-63.96483566191564,-63.676465692908494,-62.47425825136974,-64.762628891898,-61.87792058203821,-63.80632162320709,-66.51210712676665,-65.01465770577786,-65.59877848293898,-62.518889691641995,-62.53848971121026,-62.512343343967096,-62.64687698922752,-66.00540484519868,-66.10310484519864,-62.88298764894928,-67.39239646310612,-64.2339573207724,-63.689637428725476,-62.918498062543186,-64.21904665008196,-64.26620078073431,-63.631301739143495,-62.95236184723607
1997-12-19 12:00:00,-62.52028482449774,-61.467983332420516,-62.27856758531657,-62.160641182984556,-62.24792049558333,-62.543354904672206,-62.84631809642927,-62.71441137185421,-62.93499754793109,-63.04196446653615,-63.60199073695969,-62.294669994328416,-62.311286516851176,-67.06756168056955,-63.94046980335921,-64.63459527303839,-65.70404480511932,-62.146745063497136,-66.55586586605719,-61.44442850724137,-60.63779367861582,-66.733195737083,-62.26951059986784,-62.71511919845711,-64.60642976699135,-65.3612585158572,-61.06990126203927,-62.48700485397391,-63.69792926834331,-63.019922107237385,-62.23652700215769,-63.96748094934214,-66.67754805444193,-61.894123240459486,-62.50024399689961,-65.85634480511933,-62.737534736271535,-65.76674480511932,-65.83414480511931,-63.40907499539031,-63.73023462290775,-61.88447328361287,-61.9055023414364,-62.35192561258498,-62.4163741723936,-64.56679999780438,-62.29236620167024,-66.00921484537284,-62.242915039872,-62.953004190562496,-61.87578508410079,-62.46025419733443,-61.88611713399293,-62.82313780925747,-66.92296550795234,-60.513077879441894,-65.47455851585723,-62.17274943458372,-63.19624881921936,-66.57796586605718,-63.06739346236918,-62.66845632281888,-66.71078134695703,-62.30514157581548,-62.00406713033717,-63.69847357508437,-62.329496926624216,-62.4833189426232,-61.4562912740278,-66.90746550795231,-67.86382314435046,-67.0835888301911,-63.62543784167662,-62.48499920160787,-63.938516338231345,-63.195322521195344,-63.960190898424834,-62.29160028652012,-66.37464561313926,-63.95292959522349,-66.15364708668726,-63.042244547447126,-62.498205309278134,-62.797218674357175,-65.83274480511932,-61.98491063173118,-62.04268626215478,-63.947539386270016,-63.48562874759293,-62.43930968347788,-64.57630448489131,-61.885369107728756,-63.781712708196885,-66.19184708668729,-64.69304152319157,-65.2788477979603,-62.48563298243679,-62.50555629303341,-62.49605305413059,-62.61423856415594,-65.68514480511932,-65.7828448051193,-62.85947912713417,-67.08414056496538,-64.05574731185676,-63.67343618674514,-62.89862336395298,-64.03990797380509,-64.08700967930507,-63.59929569526086,-62.93389414361529
1997-12-29 12:00:00,-62.50507701856163,-61.482920575374415,-62.26765866129651,-62.13842721320631,-62.23711946657905,-62.52500037659227,-62.83146989269032,-62.70380430079897,-62.8928003646184,-63.013244080047514,-63.57306137989206,-62.253254099869466,-62.28611372731094,-66.816111949268,-63.93318645456879,-64.63928902893144,-65.4361939167489,-62.1368056914289,-66.29192076947352,-61.46662676806194,-60.68742017225948,-66.47549832314039,-62.24346486234794,-62.70521689817374,-64.59110316165722,-65.09454234153591,-61.09246158388156,-62.45676138388403,-63.68734047033458,-63.0142798040013,-62.19635385909258,-63.94067161959645,-66.41360295785826,-61.9324395020172,-62.470442337890994,-65.58849391674892,-62.72814389547829,-65.4988939167489,-65.5662939167489,-63.39838887002787,-63.70407064855962,-61.90554626005013,-61.88500196721391,-62.34296825697436,-62.40260495270602,-64.57012139288669,-62.28344427195658,-65.74022924295329,-62.21891360650918,-62.9137791956309,-61.87574646816335,-62.431434738025686,-61.91192362548366,-62.81146137429049,-66.66173971965127,-60.54040380893447,-65.20784234153594,-62.15697411904234,-63.16742991696899,-66.31402076947352,-63.056549279883555,-62.6594610133442,-66.45308393301443,-62.267446452790885,-61.965926043278095,-63.68765549280042,-62.32143933813443,-62.45564270499285,-61.47026889678002,-66.64623971965122,-67.62223631240416,-66.83213909888956,-63.61168313594491,-62.45782740344413,-63.930899397677635,-63.17533848779561,-63.95251114046731,-62.25490824621574,-66.10818026363765,-63.94520273027259,-65.88466148426771,-63.024134110514794,-62.47188228710248,-62.78940679377755,-65.5648939167489,-61.980238157145635,-62.034379829199594,-63.93980434448835,-63.45798754894795,-62.413867295225046,-64.57680581811765,-61.90454042957894,-63.75994068548058,-65.92538173718569,-64.55075064904871,-65.01213162363902,-62.461055044083565,-62.48114437912633,-62.48606787862069,-62.58998438227523,-65.4172939167489,-65.51499391674888,-62.84221456621196,-66.82563408494691,-64.05306452659403,-63.65900539797774,-62.88325025297755,-64.03592565743196,-64.08295524200005,-63.57069985736679,-62.92499742839057
