,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
1997-09-30 12:00:00,310.5122,315.5936,308.0017,314.2368,307.8533,313.3589,310.7969,307.299,309.37239999999997,312.3709,309.7577,309.1713,308.0447,308.7486,313.3765,309.4438,309.4904,314.8799,308.858,309.9101,314.803,308.88530000000003,308.3748,307.6282,309.2338,309.3534,310.7106,312.3312,311.12850000000003,307.3668,308.3,310.1766,308.8224,309.4451,311.945,309.4835,307.4552,309.3831,309.4886,311.4031,309.807,309.2632,309.2756,307.7197,312.6153,310.0309,307.7236,309.3945,311.4871,309.3666,308.2059,312.2925,312.5348,310.8795,309.0838,315.308,309.2685,313.4971,311.5888,308.7237,311.2895,315.01030000000003,308.6862,308.3403,309.3112,311.0833,307.9917,312.2522,309.9527,309.0797,308.345,308.6762,310.5019,311.9475,313.2505,311.4599,313.1726,308.3289,308.9005,313.3197,309.0895,316.3278,312.0177,315.4299,309.4558,314.5776,314.94870000000003,313.2081,309.7336,311.9352,309.9985,312.526,314.9043,308.9879,309.3818,309.22,312.4711,312.1597,312.5319,312.0367,309.3746,309.3928,311.6255,309.3456,309.75350000000003,310.6472,311.063,309.8118,309.6877,312.4398,310.9017
1997-10-10 12:00:00,310.55554844521157,315.7287490323188,308.00618494805144,314.3251467906328,307.8577798040276,313.4126243430668,310.84075884791076,307.3735901735603,309.43415277753746,312.40750820751794,309.78213387869243,309.1804033165178,308.04918849911576,308.62192562527315,313.4069134105821,309.45132062388916,309.4434580379205,314.9949024318814,308.7338946254157,309.8536331566234,314.91791345136096,308.7603283318484,308.3793628945509,307.6958147319301,309.2413148802294,309.30709854687296,310.7907537788673,312.3671080721435,311.15911504050416,307.44207314970566,308.36675692256523,310.2014286137399,308.69771659080516,309.45415938337527,311.98094645503625,309.43623621022056,307.52978908356255,309.33602611800245,309.4413834166815,311.43335504604903,309.84274389234764,309.27225532296063,309.28467656535406,307.78641711339674,312.6687129132604,310.02226911907474,307.79017390495926,309.3469359423689,311.5300007129868,309.4283818216943,308.09046697076764,312.3283561270742,312.5973300921827,310.923338826734,308.9577765463174,315.42242971609465,309.22196657050944,313.56041056214974,311.6255374864487,308.59946711871197,311.33361754878337,315.09842303061174,308.5614204683118,308.40717450099464,309.320301247488,311.1139153924517,307.9961825997318,312.28807238254745,309.89616376348926,308.9537687825447,308.1487920723179,308.5494714091348,310.53243981196226,311.98339477698175,313.28093266584085,311.5042284863393,313.2030794388899,308.3957227479817,308.77741543688,313.35014804204906,308.967377785727,316.4484469825729,312.0535886544754,315.51832249802237,309.4085863902673,314.6919300607037,315.063109249158,313.23854709532696,309.757919040204,311.9710144582355,309.9898644556987,312.5885088965578,314.95755217142414,308.86556470671366,309.38938059163473,309.17386246340965,312.5069247031533,312.1955751150807,312.58548855125036,312.07271535529424,309.3276976473463,309.3456921149869,311.6618151725367,309.2186993974348,309.77841128569025,310.677798391861,311.10688778535035,309.8366930892781,309.6792520699693,312.4653638608802,310.94564416532273
1997-10-20 12:00:00,310.61577049291674,315.953970585513,307.8951831766968,314.4869500048572,307.74690363911094,313.5186310709594,310.9276223863687,307.51492906720995,309.5527302844078,312.48177439813657,309.8408358689212,309.1946126536208,308.05559444024385,308.4068900871631,313.47637198314914,309.4799924718751,309.3743840490917,315.2072868704134,308.52314694730217,309.7327636271523,315.1436784046813,308.54813443346313,308.38587356563175,307.8246451944961,309.26996518462414,309.23895160567827,310.9135227451676,312.4319292049823,311.2265621604858,307.5846936966205,308.4348389838427,310.26106263012014,308.4860038868948,309.46830118003817,312.0458357408239,309.36669656669267,307.6659251212854,309.26676124152135,309.37191207038757,311.5076776903085,309.91876120828135,309.2863908769241,309.2988447776947,307.8544590988247,312.77411493980003,310.02338514268627,307.8580717181081,309.27696192736994,311.60144294609637,309.547014221678,307.86403838132975,312.39308502250947,312.7106060086758,311.0101633553898,308.7438271840151,315.6472555213416,309.153483831069,313.6974208783306,311.70006157052376,308.3885065567688,311.4209851010026,315.28605483415214,308.349547301984,308.47537492518734,309.3345074039706,311.18136327485786,307.88523816907446,312.35283014278576,309.7751477946753,308.7399733469191,307.79982419719363,308.33434540991357,310.5997239582721,312.0481923023418,313.35043445244827,311.5862369295478,313.2726861934092,308.463871074448,308.6327368365204,313.4196843364418,308.8238116378097,316.67964695083384,312.11837530835663,315.7168240384193,309.33911934616015,314.90309039468485,315.2744137612345,313.3080812650708,309.8163497935367,312.0356693606944,309.9909810718516,312.7017469904709,315.07133019818116,308.7217522213352,309.41827734047376,309.1503013077014,312.59518103957555,312.2603377274343,312.69123162518906,312.14579854412136,309.25868097642183,309.27637803892526,311.73549669968565,309.00328640014055,309.8382404439215,310.7452094455716,311.19380770539385,309.8964792977814,309.7062623130013,312.5246458337056,311.0326739327979
1997-10-30 12:00:00,310.6498289244074,316.13351060988987,307.66894443660846,314.59506268092997,307.52091441235467,313.64431865380556,310.9873691555073,307.5833199342727,309.62158407889,312.54819099566475,309.9151098884845,309.111268813513,307.94425623801254,308.3104718629996,313.56927895337566,309.5418153991283,309.3738919511307,315.3668814899229,308.4141208257431,309.56160233907633,315.3638502377828,308.4383834241984,308.2727607695206,307.88738461490743,309.3317430388067,309.2384659130365,311.27206562172785,312.48931669646817,311.3067381100647,307.7134374036412,308.4388020785726,310.33647855583126,308.3910293547957,309.3853425079741,312.1032817921043,309.3662012531673,307.72903329110005,309.2662678252444,309.3714172284106,311.5887480822287,310.00977204973,309.20346781006765,309.21573545233815,307.8584199177539,312.8770471894461,310.0678546609244,307.8620243494029,309.23198677725605,311.6101947744888,309.6158989699026,307.54830349136716,312.45039325479274,312.7691315344095,311.06988409286464,308.6331966673771,315.8797178868985,309.15299581771467,313.80545285217875,311.7667017243249,308.2938589931534,311.4810681487579,315.48281694378596,308.254503022872,308.4793447410968,309.25118170023586,311.2615401028557,307.65911333297964,312.4101631790955,309.60378452362164,308.62941993253366,307.5762326871204,308.2378879007637,310.679712127054,312.1055595085775,313.44339737365857,311.65286889343344,313.3657850125851,308.4678379320755,308.58721871125766,313.51269193486416,308.77863276943117,316.9490349452722,312.17573317290453,315.95520983218034,309.3386245338879,315.0617891908995,315.4332180820229,313.40108611274803,309.8902913057929,312.09291400692405,310.0354734456218,312.76025351206255,315.2158961488711,308.6764982163084,309.4805706915292,309.1930158522825,312.69851837012936,312.317674933195,312.7944873539321,312.21118911308986,309.2581892743519,309.2758842828974,311.80140632337145,308.891922906054,309.9138953258542,310.82534384117247,311.2535920974902,309.9720815904993,309.78204521412437,312.61169378077193,311.09253162147684
1997-11-09 12:00:00,310.6203534994547,316.3094727238427,307.3504138851083,314.6914829136952,307.2027267176045,313.75175541773865,310.95759146454765,307.58730311523345,309.64621990880534,312.62829493368275,310.00580313121105,308.9378723197116,307.62516066228375,308.2936184873058,313.6909631704118,309.6164043237885,309.4162742253475,315.49050151857483,308.42576545288006,309.35040206984775,315.8331200253752,308.40755016758806,308.04692977390323,307.8913259875064,309.4141329113919,309.30089700282053,311.8954117104433,312.4979674730409,311.3669403374623,307.7762680912975,308.32642853847824,310.4168678045606,308.374421316332,309.212727387283,312.11194116309497,309.4088526052688,307.7329972993836,309.3087604268869,309.41402912709765,311.6545016068799,310.1099689931657,309.03092492794974,309.0428146894773,307.7461094088852,312.9356279827777,310.14328386441935,307.7499406196944,309.2315005983931,311.5716443054094,309.64054558168306,307.3017430237292,312.4590323983968,312.78431345574495,311.04011902511724,308.5878091358117,316.36501044482293,309.21571684276495,313.8745094065586,311.82401889165453,308.3196626708973,311.5149365403101,315.6421328426534,308.23788312739134,308.3667850578447,309.0778219953752,311.3217429711985,307.3407392952359,312.4188059632956,309.3923405841007,308.58406311567643,307.43556048267857,308.2210278517531,310.73977733070615,312.1142073079298,313.5498157346125,311.7101792105737,313.47235441760444,308.3553601769074,308.58672683120034,313.63450411938413,308.7781444511237,317.26269548336,312.1843796011821,316.17460166482186,309.3812339471826,315.18473132673796,315.5562400789752,313.5075510741683,309.98059009456074,312.1015438173933,310.11094026770536,312.7754306236518,315.39903619678506,308.67600910904474,309.56147815741343,309.2552264180845,312.7573237604984,312.3263183293567,312.8532475033629,312.21985352314294,309.3005384141975,309.31840531520174,311.81013762887267,308.8462434404069,309.9945319034241,310.88551574798964,311.22379616295507,310.05266373970505,309.86281427974353,312.7168967124463,311.12627642004236
1997-11-19 12:00:00,310.5178186330018,316.4183342093551,306.9685790224913,314.7638247224998,306.82129378925964,313.7775713595618,310.8540318745515,307.4804276055319,309.58578531631815,312.65375316949263,310.0772574728613,308.71390382970014,307.2431108057929,308.301050998766,313.7860152970187,309.6564951417997,309.45000035225564,315.5628039254294,308.47434612778176,309.7226396008749,316.4636417540783,308.4148804472031,307.75597304005834,307.7855463323792,309.4677660314664,309.3543111125153,313.6907914148626,312.4377721968254,311.37743377046127,307.77033462323647,308.1079512482586,310.47797036288387,308.38174849434773,308.98974393306855,312.051687580198,309.4427868608146,307.6266242738481,309.3425718988691,309.44793287006405,311.6405335973697,310.15243652680755,308.8080325503545,308.8194459064759,307.52775177547835,312.9216332319273,310.18991062200536,307.5320135204618,309.2656373722373,311.507963148007,309.58008522862576,308.0849102801028,312.39891604713193,312.7697680792019,310.9366022203944,308.56761335767334,317.0062353490912,309.2693721290138,313.90709468620463,311.8101643028358,308.36836850040135,311.4897716948599,315.72762978715105,308.2452153978536,308.14795441433364,308.8538998791206,311.3322365128764,306.9590879131834,312.3586649115778,309.78212522097704,308.56388061401105,307.36440876959955,308.2284632272895,310.7502475286192,312.05403223050524,313.6299106205775,311.6963262339305,313.53812664278155,308.1366850535435,308.6098070409248,313.72965344131643,308.81242722799055,317.4586053562328,312.12421382584057,316.28908240832305,309.41513576794205,315.25664589506704,315.63964707499093,313.58768005490583,310.05174227348147,312.03753128196473,310.15758960654296,312.7608897530656,315.5410422483835,308.7103457187202,309.6075326108614,309.3084570519935,312.7407593418363,312.26617312569033,312.8366955169775,312.1595657551484,309.33423890743,309.35223877823506,311.74939612229343,308.82592149691214,310.055817147673,310.8960040397517,311.12017473936703,310.1139087836354,309.9241973728163,312.7818920655455,311.0848567471791
1997-11-29 12:00:00,310.39260213584345,316.3906117380689,307.5918090444116,314.7865751890985,307.4461303271452,313.7678655470692,310.7275922462928,307.28833100066134,309.4119389705859,312.60713814687665,310.0918355706612,308.4406237729949,307.85134667498977,308.3317591158456,313.8048004819288,309.6848376271425,309.4755304695373,315.59686299778775,308.51148408688874,310.6286766157613,317.0332596079326,308.44517583988164,307.4015346020574,307.57386901933677,309.51379079179037,309.3794006242673,316.08715960696105,312.35301620135715,311.3127393938261,307.6545660078615,307.8243142893503,310.5207398026467,308.4120313616746,308.7176405563357,311.96685130748665,309.4684706271693,307.41378600510444,309.3681650264798,309.4735941134247,311.5575951861704,310.13965818971593,309.1677234971409,308.54688221099934,307.24426665053323,312.8783540414424,310.2180867692666,307.24907473213773,309.2914706053727,311.41990256628253,309.40616651579165,309.58812983255854,312.3142687210508,312.8243693452871,310.81021365213,308.57140969080695,317.5522501645634,309.2945721427448,313.9044820004909,311.7278835959763,308.405599963773,311.37893171795,315.7740806689254,308.27551883015843,307.863869100007,308.5806752142795,311.26754148260085,307.62961260044494,312.2739835756063,310.7189973399141,308.5676745139968,307.3594700270204,308.2591829035883,310.6856929040073,311.96930404562937,313.648698801006,311.6140548773295,313.5427921108301,307.85279706885564,308.6247289699322,313.74845736341047,308.83836819253753,317.5408478995431,312.0394984486046,316.33573448690976,309.44079559238685,315.27926471167575,315.6848282438159,313.606476034844,310.06626027365644,311.9490222201254,310.18577904870233,312.82385595834666,315.60831670521196,308.73632639970134,309.62029875335566,309.333462484304,312.6948659229713,312.18148607298014,312.7908357918109,312.07468241741174,309.35975009796493,309.3778481407046,311.66388818682077,308.8297409484185,310.09871119090525,310.8313405849706,310.9936613202746,310.1567754091249,309.9671581482852,312.7701356785185,310.9583618351364
1997-12-09 12:00:00,310.2249735912593,316.3115875704809,309.01353014880567,314.7648705933693,308.9242077448629,313.7652615399101,310.5905232220046,307.0230004547525,309.172725546565,312.5637188440631,310.07905482365567,309.0285075078528,309.27409298356105,308.36899268815716,313.7876178098645,309.7280337493169,309.5004717753938,315.5709845801539,308.5461885342183,311.4075276856402,317.59184618712027,308.48191869863064,308.02022474348126,307.29109665470725,309.568765991319,309.4039092714196,317.57246017515746,312.26569529462756,311.19802952135194,307.44208659423623,307.47131851855914,310.5351858417073,308.44875932456756,309.07022949818827,311.879449311444,309.49355878365213,307.12904359816173,309.3931665588198,309.49866074562317,311.4720648535903,310.06077194136407,310.16293191131086,308.90451140256545,306.8910120276788,312.93226363505556,310.2610352374929,306.89648750064146,309.3167015823484,311.72770056307377,309.16685546991266,310.68453325636733,312.227057587052,312.9939819454343,310.6731989033558,308.5863708852492,318.0004895854513,309.3191863765925,313.91761121889095,311.6430175623837,308.4491434524105,311.2413227669149,315.81949747582786,308.31227124997093,307.5103263598409,308.9443919500319,311.15283047620414,309.1790989500161,312.1867380859047,311.5236607108279,308.5826263276335,307.3866021178116,308.29643021597167,310.5712254803823,311.88201123141397,313.63151344718284,311.5291982890999,313.525588297376,307.4994950566056,308.6503802574128,313.73125791700943,308.8637020903519,317.61991915711474,311.95221857196583,316.3813443532341,309.46586086856206,315.27153578967545,315.6704102755445,313.58928369852896,309.98625925205897,311.8617880523987,310.22874731335804,313.0044035001811,315.65594820168445,308.76183034260697,309.6483519723441,309.357890779843,312.65210555666175,312.0942348084572,312.7481062015645,311.987232881429,309.38467331214724,309.4028651897007,311.57580783360385,308.8447912620407,310.11326260347477,310.7166843556036,310.8565138594381,310.17131773462023,309.98173167696507,312.7209249883796,310.8212340463713
1997-12-19 12:00:00,310.59606105166665,316.2654158477056,309.71299317333086,314.7384629142137,309.6816988907772,313.79199409255756,310.9070875451725,306.9938075016305,309.09291989855325,312.50151157693597,310.0432128816965,310.2621841881411,309.98967828703275,308.40047293317406,313.7311977283714,309.72085320748863,309.49961230816496,315.50670385291374,308.5604609942072,312.1613349424957,318.0540386406999,308.512992012082,309.53167988296417,307.26194547198094,309.561567803149,309.42345892546314,318.4451612989856,312.40086481943854,311.15328124388134,307.48572125442405,308.13474935990416,310.4988667001008,308.4798202824539,310.11309373400303,312.01557806851656,309.4993698314334,307.09888542676475,309.3989579773576,309.5044669161953,311.43837167527107,309.9492380689279,311.1663829224157,309.95564505770784,307.58814881369983,313.12860373625944,310.2538949148772,307.5934129682124,309.3225449878365,312.26663074084934,309.0796569464565,311.50836483967674,312.3649080929761,313.20956055519383,311.00443180064184,308.60075040649605,318.38970360638734,309.3388184078812,313.98730406241435,311.5730719708441,308.48011495869054,311.1822097731831,315.8109764283396,308.34335249388124,308.13881568100265,310.00559443683005,311.10518082781095,310.44251546545496,312.3267468421046,312.07223446122106,308.5969970283709,307.4391178633979,308.3279218524307,310.52310982384705,312.02298907860154,313.57811970303425,311.45836426356357,313.4721890740345,308.2087299294345,308.6564211944671,313.67836228359204,308.8695688093469,317.65747947043144,312.0946691945305,316.37604757475975,309.4716667318661,315.263125655609,315.62091056643806,313.5375414064455,309.8552806080508,312.0057101125471,310.22160377543935,313.2242535859264,315.66617820869305,308.7678373270988,309.66564012826996,309.3773777354413,312.742157264226,312.2398018644448,312.8386441097838,312.13320110137863,309.39044698132466,309.40866012454507,311.7246421770567,308.85925456872656,310.07921501108393,310.663388611744,311.2110483356776,310.137290922603,309.9476335114731,312.6571868292131,311.1765681277838
1997-12-29 12:00:00,311.4484473981642,316.23175625571713,309.7968730976918,314.750772577208,309.7674031575955,313.8726372255074,311.69184888803943,307.2870028044378,309.7234106727205,312.5819989444031,309.94668367403733,311.2631004965608,310.0720734197382,308.41962105601255,313.65095227391294,309.6650171226336,309.4942645729086,315.47391311847605,308.55540893170775,312.7541099418729,318.45768660265014,308.5158480986465,310.70927255915603,308.3467804696725,309.50559724891434,309.43825236938073,319.06433264862574,312.7724418552384,311.17120484391046,307.77491902893826,309.6806701904551,310.39846990752727,308.48708764190854,311.15608071099916,312.38839127204756,309.50056096167094,307.38631185988936,309.400145159812,309.49391578434853,311.454894963518,309.92266417221686,312.0682231281642,311.00733789723694,309.1864355351654,313.37064795431286,310.1983653533751,309.19103741784744,309.323742624793,312.6527537571276,309.7018689229598,312.1071003046131,312.7393427255152,313.45117769517555,311.8117825611223,308.59566115406284,318.80169436745535,309.35367297699287,314.0975275801958,311.74562554616887,308.48736172646403,311.61699713977214,315.76574424220473,308.3506245229205,309.7095422952615,311.06813890563603,311.12003837254997,311.02778841043903,312.70372807755547,312.45857852119684,308.5919108395719,307.4853217435688,308.3470767909925,310.537348804556,312.401178314116,313.50214488105973,311.85738898699793,313.39255729811987,309.8593763523246,308.64351917557116,313.60305100280954,308.8567646511038,317.6674664666173,312.4745532861583,316.334980175861,309.4728568194585,315.2837209275277,315.5947955402492,313.4637470999504,309.72505549079614,312.3872441036173,310.1660497068836,313.46949797020574,315.6531142938266,308.75500647024177,309.6334477313921,309.39212465021603,312.9747264980706,312.62332015754396,313.0717674790856,312.51754542712223,309.39163059368667,309.4098480142231,312.1135453674184,308.854136218181,309.978701625684,310.67239571978354,312.05518785422447,310.03313385391675,309.8431139141795,312.5842086491527,312.0218903276171
